ID,Work Item Type,Title,Assigned To,State,Area Path,Tags,Comment Count,Description
"107","Task","Azure Logic Apps with SAP",,"New","SAP on Azure","Integration; Logic Apps","0","<div><span style=""color:rgb(23, 23, 23);font-family:&quot;Segoe UI&quot;, SegoeUI, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;font-size:16px;display:inline !important;"">SAP resources can be connected with Logic Apps by using the<span>&nbsp;</span></span><a href=""https://docs.microsoft.com/en-us/connectors/sap/"" style=""cursor:pointer;font-family:&quot;Segoe UI&quot;, SegoeUI, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;font-size:16px;"" id=_idgpn_11910>SAP connector</a><br> </div><div><br> </div><div>Documentation: </div><div><a href=""https://docs.microsoft.com/en-us/azure/logic-apps/logic-apps-using-sap-connector"" id=_idgpn_11903>https://docs.microsoft.com/en-us/azure/logic-apps/logic-apps-using-sap-connector</a><br> </div><div><a href=""https://techcommunity.microsoft.com/t5/running-sap-applications-on-the/azure-logic-apps-integration-with-sap/ba-p/1043002"" id=_idgpn_12169>https://techcommunity.microsoft.com/t5/running-sap-applications-on-the/azure-logic-apps-integration-with-sap/ba-p/1043002</a><br> </div><div><br> </div><div><a href=""https://www.youtube.com/c/SAPonAzure"" id=_idgpn_12124>SAP on Azure Youtube Channel</a>: </div><div><a href=""https://www.youtube.com/watch?v=mK8B8YhTHrA&amp;t=281s"" id=_idgpn_12026>Using Logic Apps to connect to an SAP System</a> </div><div><a href=""https://www.youtube.com/watch?v=m5ekXV2wGOo"" id=_idgpn_12036 style="""">Series1 Episode1 Azure Logic Apps Integration with SAP</a><br> </div><div><br> </div><div><br> </div><div><br> </div>"
"106","Task","Disaster Recovery for SAP Business Technology Platform on Azure (former SCP)",,"New","SAP on Azure","SAP Cloud Platform","0","<div>DR and failover are often considered from the SAP backend view only. But what happens to your SAP PaaS services on BTP? Is your Cloud Platform Integration mission critical too? </div><div><ul><li><a href=""https://blogs.sap.com/2020/11/23/how-to-crash-your-iflows-and-watch-them-failover-beautifully/"">Azure FrontDoor setup and high level view on DR for SAP CPI</a>. The approach can be adopted for other BTP services too. </li><li><a href=""https://blogs.sap.com/2021/01/18/second-round-of-crashing-iflows-in-cpi-and-failing-over-with-azure-even-simpler/"">Azure Traffic Manager setup for DR for SAP CPI</a>. </li> </ul> </div>"
"105","Task","High Availability for SAP Business Technology Platform services (former SCP)",,"New","SAP on Azure","High Availability; SAP Cloud Platform","0","<div>Cloudfoundry SAP Cloud Platform specific post for CPI with Azure currently under construction. </div><div><ul><li>NEO environment: <a href=""https://blogs.sap.com/2021/01/07/sap-cpi-high-availability-using-azure-traffic-manager/"">SAP CPI – High Availability using Azure Traffic Manager</a> </li><li>Cloudfoundry environment:&nbsp; </li> </ul> </div>"
"104","Task","SAP Principal Propagation with Azure AD",,"New","SAP on Azure","General","0","<div>There are multiple angles to SingleSignOn to SAP. Below sources focus on web-based communication and integration with SAP Business Technology Platform. However, the approach can be adapted to use the Microsoft on-premise data gateway alternatively. </div><div><br> </div><div>For SAP GUI you either need to rely on SAP GUI for HTML to be able to use Azure AD or consider Azure AD Domain Services/ Active Directory Domain Services (self-managed domain) so you can setup Kerberos. With local AD there is a synching mechanism to Azure AD but SAML based sign-in is not supported with SAP GUI Desktop. </div><div><ul><li><a href=""https://www.youtube.com/watch?v=qklktE9FPCI&amp;t=1408s"">Detailed YouTube session on Teams Chatbot with SAP including principal propagation</a> </li><li><a href=""https://blogs.sap.com/2020/07/17/principal-propagation-in-a-multi-cloud-solution-between-microsoft-azure-and-sap-cloud-platform-scp/"">Entry into blog series on SAP Principal Propagation with Azure AD</a> </li><li><a href=""https://blogs.sap.com/2018/08/03/your-sap-on-azure-part-8-single-sign-on-using-azure-ad-domain-services/"">Blog post focusing on SSO for SAP GUI on Azure</a><br> </li> </ul> </div>"
"102","Task","Oracle Data Guard and Golden Gate",,"New","SAP on Azure","Oracle","0","<div><img src=""https://dev.azure.com/bobsmess/17f98c08-1f1f-400a-8147-2e386e3115a3/_apis/wit/attachments/67c703a8-f82f-4358-bc0f-68192840ba3d?fileName=image.png"" alt=Image><br> </div><div>Data Guard </div><div><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/oracle/configure-oracle-dataguard"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/oracle/configure-oracle-dataguard</a><br> </div><div><br> </div><div>Golden Gate </div><div><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/oracle/configure-oracle-golden-gate"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/oracle/configure-oracle-golden-gate</a><br> </div><div>However do consider limitations on use of Oracle Golden Gate for SAP workloads in general as per SAP note <a href=""https://launchpad.support.sap.com/#/notes/105047"">105047</a>. </div><div><br> </div><div>SAP Note: </div><div><a href=""https://launchpad.support.sap.com/#/notes/2039619"">2039619 - SAP Applications on Microsoft Azure using the Oracle Database: Supported Products and Versions</a><br> </div><div><br> </div>"
"101","Task","SAP ASE disaster recovery architecture options",,"New","SAP on Azure","SAP ASE","0","<div>The Disaster Recovery to ASE can be obtained by using SAP ASE Always on </div><div><br> </div><div><div style=""box-sizing:border-box;"">Important: </div><div style=""box-sizing:border-box;""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Know your desirable RPO and RTO </li><li style=""box-sizing:border-box;"">Chose between Zonal (sync) and Regional DR (async) </li> </ul> </div> </div><div><br> </div><div><img src=""https://dev.azure.com/bobsmess/17f98c08-1f1f-400a-8147-2e386e3115a3/_apis/wit/attachments/efa89c99-2423-4403-afee-01e44cee44bb?fileName=image.png"" alt=Image width=491 height=194 style=""width:491px;""><br> </div><div><br> </div><div><b>Documentation:</b> </div><div><a href=""https://blogs.sap.com/2018/01/04/disaster-recovery-for-sap-adaptive-server-enterprise/"">https://blogs.sap.com/2018/01/04/disaster-recovery-for-sap-adaptive-server-enterprise/</a><br> </div><div><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_sapase#high-availability-of-sap-ase-on-azure"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_sapase#high-availability-of-sap-ase-on-azure</a><br> </div><div><a href=""https://techcommunity.microsoft.com/t5/running-sap-applications-on-the/installation-procedure-for-sybase-16-3-patch-level-3-always-on/ba-p/368199"">https://techcommunity.microsoft.com/t5/running-sap-applications-on-the/installation-procedure-for-sybase-16-3-patch-level-3-always-on/ba-p/368199</a><br> </div><div><br> </div><div><br> </div>"
"100","Task","Snooze SAP with Automation & PowerPlatform",,"New","SAP on Azure","General","0","<div>There is an automation effort on the SAP on Azure community to leverage Azure capabilities to save cost by Starting/stopping systems on-demand, converting disc SKUs and reserving systems for demos for instance. </div><div><ul><li>Blog post&nbsp;<a href=""https://techcommunity.microsoft.com/t5/running-sap-applications-on-the/optimize-your-azure-costs-by-automating-sap-system-start-stop/ba-p/2120675"">Optimize your Azure Costs by Automating SAP System Start – Stop</a> </li><li>Blog post <a href=""https://blogs.sap.com/2021/02/10/hey-sap-systems-my-powerapp-says-snooze-but-only-if-youre-ready-yet/"">Hey, SAP Systems! My PowerApp says Snooze! But only if you’re ready yet</a> </li> </ul> </div>"
"98","Task","SAP on Azure Architecture Guide",,"New","SAP on Azure","General","0","<div>This guide is a start point for new customers on their endeavour to deploy SAP on Azure: </div><div><a href=""https://docs.microsoft.com/en-us/azure/architecture/reference-architectures/sap/sap-overview"">https://docs.microsoft.com/en-us/azure/architecture/reference-architectures/sap/sap-overview</a><br> </div><div><br> </div><div>Customers also can use this document as a guide to implement their SAP solutions on Azure </div><div><a href=""https://azure.microsoft.com/en-us/resources/sap-on-azure-implementation-guide/"">https://azure.microsoft.com/en-us/resources/sap-on-azure-implementation-guide/</a><br> </div><div><br> </div><div>Customers can also leverage the Enterprise Scale Construction Set for SAP which contains detailed guides and architecture for all aspects of deploying SAP on Azure including automation as part of the Cloud Adoption Framework:&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/cloud-adoption-framework/scenarios/sap/enterprise-scale-landing-zone"">Enterprise-scale support for SAP on Azure construction set - Cloud Adoption Framework | Microsoft Docs</a> </div>"
"96","Task","HANA using managed disks",,"New","SAP on Azure","HANA","0","<div>Direct link to full documentation:&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations-storage"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations-storage</a> </div><div><br> </div><div>Azure VM running SAP HANA need to meet SAP's requirements of 400MB/s throughput for /hana/data filesystem and 250MB/s throughput as well as sub 1ms write I/O for /hana/log filesystem, both peak KPIs for different I/O block sizes. </div><div><br> </div><div>In order to meet this requirement in cost-efficient manner, the following is required: </div><div><ul><li>Own Azure managed disks for /hana/data, /hana/log, /hana/shared, /usr/sap and, if needed /hana/backup filesystems </li><li>Using LVM striping or Linux software raid0 through mdadm to spread I/O over multiple disks for /hana/data and /hana/log </li><li>Correct Azure VM caching for all data disks, with write accelerator enabled for disks containing /hana/log </li><li>Recommended to use strong naming for managed disks - &lt;vm-name&gt;-datadisk&lt;lun#&gt;-&lt;purpose&gt; - sapt01db1-datadisk0-hanadata </li> </ul><div>List of recommended storage design is contained in <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations-storage#production-recommended-storage-solution-based-on-azure-premium-storage"">this documentation</a>. </div><div>Correct caching settings for managed disks and striping information is contained in this <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations-storage#solutions-with-premium-storage-and-azure-write-accelerator-for-azure-m-series-virtual-machines"">documentation section.</a> </div><div>Linux I/O scheduler settings are contained in same documentation, <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations-storage#linux-io-scheduler-mode"">direct link to section.</a> </div><div><br> </div><div>As an alternative to using LVM/mdadm striping across many disks, one can use SAP HANA data volume partitioning. One benefit of this approach is no need for LVM initial setup and allowing extending storage for a growing SAP HANA system. <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations-storage#stripe-sets-versus-sap-hana-data-volume-partitioning"">Direct link to section</a>. </div> </div>"
"95","Task","Azure subscription and access management",,"New","SAP on Azure","General","0","<div>Decide on a model for Azure landing zone and subscription design. <a href=""https://docs.microsoft.com/en-us/azure/cloud-adoption-framework/ready/landing-zone/choose-landing-zone-option#overview-of-landing-zone-options"">Documentation link</a> </div><div>Use <a href=""https://docs.microsoft.com/en-us/azure/cloud-adoption-framework/ready/landing-zone/implementation-options#implementation-options"">implementation options </a>available for chosen landing zone and thus Azure subscription(s) </div><div><br> </div><div>Ensure sufficient vCPU quota for a subscription is <a href=""https://docs.microsoft.com/en-us/azure/azure-portal/supportability/resource-manager-core-quotas-request"">requested early</a>. </div><div><br> </div><div>As for most resources names cannot be changed, ensure<a href=""https://docs.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/naming-and-tagging""> strong naming standards</a> are agreed on early in project. <a href=""https://docs.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-naming"">Link 2 </a>and <a href=""https://raw.githubusercontent.com/microsoft/CloudAdoptionFramework/master/ready/naming-and-tagging-conventions-tracking-template.xlsx"">example Excel </a>for Azure naming. </div><div><br> </div><div><a href=""https://docs.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-setup-guide/manage-access"">Manage access to your Azure</a> environment through Azure role-based access control (RBAC) </div><div><br> </div>"
"94","Task","Understand challenges with SAP data extraction to Azure",,"New","SAP on Azure","Integration","0","<div>Before jumping into connectors we recommend checking the pre-requisites for the data load: </div><div><ul><li><b>SAP GRC investment</b>: Many customers have a sophisticated, audit relevent setup that ensures data can only be seen/edited by authorized employees. When you extract data from SAP with context-less adapters like table connector, ODBC or OpenHub that mechanism is lost. You need to remodel or ensure that data is only extracted in a form that all people further downstream are allowed to consume. Usually this is done through aggregation. </li><li><b>Time slices</b>: Some objects within SAP are subject to time dependent changes, so called time slicing (e.g. renaming of master data). You need to be aware that this impacts your data loads because you create redundancy or even misleading data entries. A typical approach would be excluding historic queries to avoid the conflict </li><li><b>SAP Data archiving</b>: To reduce storage but retain data for audit purposes for instance, there is a built-in archiving mechanism&nbsp;<span style=""display:inline !important;"">on the SAP system. Be aware that your data queries won't reflect data since it has no access to archived data outside of SAP.</span> </li><li><span style=""display:inline !important;""><b>Delta-Extraction (aka Change Data Capture)</b>: Raw extractions like with the table connector have no built-in mechanism to identify deltas. You need to take care of that in your implementation yourself.</span> </li><li><span style=""display:inline !important;""><b>Data loading times from ECC/S4 into BW</b>: Many loads into BW are only done on a batch basis overnight. In case you need a higher frequency you might consider &quot;hooking&quot; into the source system directly.</span> </li> </ul> </div>"
"93","Task","Oracle using managed disks",,"New","SAP on Azure","Oracle","0","<span style=""display:inline !important;""><span style=""display:inline !important;""><div style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);"">Direct link to the official documentation:&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_oracle"" target=_blank rel=""noopener noreferrer"" style=""box-sizing:border-box;cursor:pointer;"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_oracle</a> </div><div style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);"">Depending on the OS used, the following caveats must bear in mind: </div><div style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);""><ol style=""box-sizing:border-box;padding-left:25px;""><li style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">Windows Server:</span> </li><ol style=""box-sizing:border-box;padding-left:25px;list-style:lower-alpha;""><li style=""box-sizing:border-box;"">No SMB support. Locally attached storage. </li><li style=""box-sizing:border-box;"">Use Storage Pool for Premium Disks </li> </ol><li style=""box-sizing:border-box;"">Oracle Linux options: </li><ol style=""box-sizing:border-box;padding-left:25px;list-style:lower-alpha;""><li style=""box-sizing:border-box;"">Oracle ASM highly recommended </li><li style=""box-sizing:border-box;"">Without ASM - filesystem: xfs and ext4 are supported. LVM or MDADM with premium disks. </li> </ol> </ol><div><span style=""display:inline !important;"">For M series, enable write accelerator to the online redo log files, and for non M series, consider using UltraSSD.</span><br> </div><div><span style=""display:inline !important;""><br></span> </div><div>Detailed information about filesystems supported for the different OS and Oracle versions are in SAP note&nbsp;<a href=""https://launchpad.support.sap.com/#/notes/2039619"">https://launchpad.support.sap.com/#/notes/2039619</a>. </div><div><br> </div><div>Key metrics to use for sizing storage requirements <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/oracle/oracle-design"">using Oracle AWR reports</a>. </div> </div></span></span>"
